slug,netid,score
cs-491-dp-homework-ii-c-mapping,adelias2,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,adelias2,100.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,adelias2,0.0
cs-491-dp-homework-ii-f-collisions,adelias2,0.0
cs-491-dp-homework-ii-g-flood,adelias2,0.0
cs-491-dp-homework-ii-h-store,adelias2,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,adelias2,0.0
cs-491-dp-homework-ii-j-blocked-nodes,adelias2,0.0
cs-491-dp-homework-ii-a-mattox-s-gift,sgandhi,0.0
cs-491-dp-homework-ii-b-2d-tsp,sgandhi,0.0
cs-491-dp-homework-ii-c-mapping,sgandhi,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,sgandhi,100.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,sgandhi,0.0
cs-491-dp-homework-ii-f-collisions,sgandhi,0.0
cs-491-dp-homework-ii-g-flood,sgandhi,0.0
cs-491-dp-homework-ii-h-store,sgandhi,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,sgandhi,0.0
cs-491-dp-homework-ii-j-blocked-nodes,sgandhi,0.0
cs-491-dp-homework-ii-a-mattox-s-gift,rkmohan2,0.0
cs-491-dp-homework-ii-b-2d-tsp,rkmohan2,0.0
cs-491-dp-homework-ii-c-mapping,rkmohan2,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,rkmohan2,0.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,rkmohan2,0.0
cs-491-dp-homework-ii-f-collisions,rkmohan2,0.0
cs-491-dp-homework-ii-g-flood,rkmohan2,0.0
cs-491-dp-homework-ii-h-store,rkmohan2,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,rkmohan2,0.0
cs-491-dp-homework-ii-j-blocked-nodes,rkmohan2,0.0
cs-491-dp-homework-ii-a-mattox-s-gift,rajasg2,0.0
cs-491-dp-homework-ii-b-2d-tsp,rajasg2,0.0
cs-491-dp-homework-ii-c-mapping,rajasg2,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,rajasg2,0.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,rajasg2,0.0
cs-491-dp-homework-ii-f-collisions,rajasg2,0.0
cs-491-dp-homework-ii-g-flood,rajasg2,0.0
cs-491-dp-homework-ii-h-store,rajasg2,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,rajasg2,0.0
cs-491-dp-homework-ii-j-blocked-nodes,rajasg2,0.0
cs-491-dp-homework-ii-a-mattox-s-gift,aashayd2,0.0
cs-491-dp-homework-ii-b-2d-tsp,aashayd2,0.0
cs-491-dp-homework-ii-c-mapping,aashayd2,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,aashayd2,0.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,aashayd2,0.0
cs-491-dp-homework-ii-f-collisions,aashayd2,0.0
cs-491-dp-homework-ii-g-flood,aashayd2,0.0
cs-491-dp-homework-ii-h-store,aashayd2,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,aashayd2,0.0
cs-491-dp-homework-ii-j-blocked-nodes,aashayd2,0.0
